58,1,"Cure: Dispellable Effects (Dispel Magic) [58]","Level","Type","Dispels magic from the targeted creature(s) (excepting magical weapons eg. Spirtual Hammer). Depending on the value of the 'Type' field, the 'Level' field can be used to set the level of the effect.

Known values for 'Type' are:
0   Always dispel
1   Use Caster Level
2   Use 'Level' field

With 'Type' of 1 or 2, the base chance of successfully dispelling is 50%. This chance is modified by the relative levels of the dispeller to the caster. Each level below gives a -10% chance, each level above gives a +5% chance. There is always a 1% chance of success or failure."59,1,"Stat: Stealth Modifier [59]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Stealth = Stealth + 'Statistic Modifier' value
1   Flat Value Modifier -> Stealth = 'Statistic Modifier' value
2   Percentage Modifier -> Stealth = (Stealth * 'Statistic Modifier' value) / 100"
60,1,"Stat: Miscast Magic [60]","Percent Chance","Type","The targeted creature(s) will fail to cast the type of spell specified by the 'Type' field, 'Percent Chance' percent of the time.

Known values for 'Type' are:
0   Mage Spells
1   Cleric Spells
2   Innate"
61,1,"Stat: Alchemy","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field, to the alchemy skill.

Known values for 'Type' are:
0   Cumulative Modifier -> Alchemy = Alchemy + 'Statistic Modifier' value
1   Flat Value Modifier -> Alchemy = 'Statistic Modifier' value
2   Master Modifier -> Alchemy = 100"
62,1,"Spell: Priest Spell Slots Modifier [62]","Slot Amount Modifier","Spell Level","Alters the number of priest spell slots available to the targeted creature(s), as specified by the 'Slot Amount Modifier' field, at the level specified by the 'Spell Level' field.

Known values for 'Spell Level' are:
0   Double spells
1   Level 1
..  ..
9   Level 9

For a 'Spell Level' of 0, the amount if spell slots is doubled for the level specified by the 'Slot Amount Modifier' value, and all levels below:
1   Level 1
2   Level 2
4   Level 3
8   Level 4
16  Level 5
32  Level 6
64  Level 7
128 Level 8
256 Level 9.

'Statistic Modifier' can be positive or negative."
63,1,"State: Infravision [63]","Undefined","Undefined","Gives the targeted creature(s) infravision.
Both parameters should be 0 (zero)."
64,2,"State: Remove Infravision [64]","Undefined","Undefined","Removes infravision from the targeted creature(s).

NB. This will not remove racial infravision.

Both parameters should be 0 (zero)."
65,1,"Overlay: Blur [65]","Irrelevant","Irrelevant","Applies the blur effect to the targeted creature(s). Graphical displacement is affected by movement rate.
Both parameters should be 0 (zero)."
66,1,"Graphics: Transparency Fade [66]","Fade Amount","Type","Fades the targeted creature(s) by the value in the amount specified by the 'Fade Amount' field.

Known values for 'Fade Amount' are:
1   Fully visible
..
255 Almost invisible

Known values for 'Type' are:
0   Default
1   Fade In
2   Fade Out"
67,1,"Summon","Creature Number","Summoning Animation","The Creature Number parameter set the number to be summoned, and the Summoning Animation parameter sets the type of animation to use for the summoning.

Known values for the Summoning Animation parameter are:
0   no animation
1   monster summoning circle
2   animal summoning circle
3   earth summoning circle
4   fire summoning circle
5   water summoning circle
7   puff of smoke only

The Dice values can be used to set the number of creatures summoned, in addition to the Number parameter"
68,1,"Summon: Unsummon Creature [68]","Irrelevant","Irrelevant","Unsummons a creature.
Both parameters should be 0 (zero)."
69,1,"Protection: From Detection (Non-Detection) [69]","Irrelevant","Irrelevant","Applies the non-detection effect to the targeted creature(s).
Both parameters should be 0 (zero)."
70,2,"(End Non-Detection) [70]","Undefined","Undefined","The use of this effect is unknown, and effect of its parameters are undefined."
71,1,"IDS: Sex Change [71]","Gender Modifier","Type","Alters the gender of the targetted creature(s) to the value specified by the 'Gender.ids' field, in the style specified by the 'Type' value.

Known values for 'Type' are:
0 Reverse Gender
1 Flat Value Modifier -> Gender = 'Statistic Modifier' value (values from gender.ids)"
72,1,"AI Change","Reaction State","Type","Set the Reaction State parameter to the value of the state you wish the Effect to do. Known values of the Type parameter are: 0 for EnemyAlly, 1 for General, 2 for Race, 3 for Class, 4 for Specific, 5 for Gender, and 6 for Alignment."
73,1,"Damage Mod","Statistic Modifier","Modifier Type","The Modifier Type parameter sets the type of damage to modify. If it it a 00 then it default, 01 if Fire, 02 if cold, 03 is electricity, 04 if acid, 05 is magic, 06 is poison, 07 is slashing, 08 is piercing, 09 is crushing, and 10 is missile."
74,1,"State: Blindness [74]","Irrelevant","Irrelevant","Applies the blindness effect to the targeted creature(s).
Both parameters should be 0 (zero)."
75,1,"Cure: Blindness [75]","Irrelevant","Irrelevant","Removes the blindness effect from the targeted creature(s).
Both parameters should be 0 (zero)."
76,1,"State: Feeblemindedness [76]","Irrelevant","Irrelevant","Applies the feeblemind effect to the targeted creature(s) - creatures are unselectable, immobile and do not respond to combat.
This effect ignores durations attributed to it.

NB. A creatures scripts do not while the creature is feebleminded."
77,2,"Cure: Feeblemindedness [77]","Irrelevant","Irrelevant","Removes the feeblemind effect from the targeted creature(s).
Both parameters should be 0 (zero)."
