10,1,"Stat: Constitution Modifier [10]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Constitution = Constitution + 'Statistic Modifier' value
1   Flat Value Modifier -> Constitution = 'Statistic Modifier' value
2   Percentage Modifier -> Constitution = (Constitution * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
11,1,"Cure: Poison [11]","Irrelevant","Irrelevant","Removes the poison effect from the targeted creature(s).
This effect ignores durations attributed to it."
12,1,"Damage","Fixed Damage","Damage Type","Set the Dice Throws and Size to the random damage you wish to do to the target (if you want no random damage done, leave it at 0d0).  If you wish to do fixed damage as well, or by itself, set the Fixed Damage parameter to the ammount of damage to do (if you want no fixed damage done, leave the value at 0).
If a saving throw is made, the damage values are cut in half, including Fixed Damage.  To completely negate damage in the case of a successful saving throw, set the Resource Key to NEG.

The following values are valid for Damage Type:
0                is Crushing Damage
1                is Lower HP to Fixed Damage value(Ignores random damage values)
2                is Lower HP to Fixed Percent set by Fixed Damage value
4                is Lower HP by 1/3 of the effect's damage (after random damage has been rolled)
65536            is Acid Damage
131072           is Cold Damage
262144           is Electic Damage
524288           is Fire Damage
1048576          is Piercing Damage
2097152          is Poison Damage
4194304          is Magic Damage
8388608          is Missile Damage
16777216         is Slashing Damage
33554432         is Magic Fire Damage
67108864         is Magic Cold Damage
134217728        is Stunning Damage

Keep in mind that if a character makes a save for damage type 1 or 2 without the NEG Resource Key, the Fixed Damage will be cut in half, which will cause MORE Hp loss!

NB. 'Stunning' damage does not stun the target. Stunning damage cannot kill a creature, creatures are reduced to 1 HP and are knocked unconscious."
13,1,"Death","Irrelevant","Death State?","This effect will instantly kill a creature. Leave both parameters at zero for this effect to work.  
NOTE:  DO NOT use a timing mode of Duration or Permanent for this effect, or it will crash! To use this effect without a delay, simply set the timing mode to Delay, and the time to 0.

The Death State? parameter sets whether or not the CGAMESPRITE_STATE_DEAD is applied to the target:
0 or any multiple of 4 (4,8,16,32...)-State set in target
Any other-Target simply killed."
14,1,"Defrost","Irrelevant","Irrelevant","Leaving both parameters at zero.  When cast upon targets afflicted with frozen death from 'Set Status Effect(s)' though, the target will still be immobilized."
15,1,"Stat: Dexterity Modifier [15]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Dexterity = Dexterity + 'Statistic Modifier' value
1   Flat Value Modifier -> Dexterity = 'Statistic Modifier' value
2   Percentage Modifier -> Dexterity = (Dexterity * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
17,1,"HP: Current HP Modifier [17]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> HP = HP + 'Statistic Modifier' value
1   Flat Value Modifier -> HP = 'Statistic Modifier' value
2   Percentage Modifier -> HP = (HP * 'Statistic Modifier' value) / 100

NB. If 'Statistic Modifier' and the Dice values are both non-zero, the total HP change is: 'Statistic Modifier' + Dice value.
NB. 'Statistic Modifier' can be positive or negative."
18,1,"HP: Maximum HP Modifier [18]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> HP = HP + 'Statistic Modifier' value
1   Flat Value Modifier -> HP = 'Statistic Modifier' value
2   Percentage Modifier -> HP = (HP * 'Statistic Modifier' value) / 100

3   As 0 (does not affect current HP)
4   As 1 (does not affect current HP)
5   As 2 (does not affect current HP)

NB. If 'Statistic Modifier' and the Dice values are both non-zero, the total HP change is: 'Statistic Modifier' + Dice value.
NB. 'Statistic Modifier' can be positive or negative."
19,1,"Stat: Intelligence Modifier [19]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Intelligence = Intelligence + 'Statistic Modifier' value
1   Flat Value Modifier -> Intelligence = 'Statistic Modifier' value
2   Percentage Modifier -> Intelligence = (Intelligence * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
20,1,"Invisibility (state)","Irrelevant","Irrelevant","Leave both parameters at all zeros for this Effect to work.

This effect will not work with a timing mode of Duration or Permanent. All other timing modes function correctly."
21,1,"Stat: Lore Modifier [21]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Lore = Lore + 'Statistic Modifier' value
1   Flat Value Modifier -> Lore = 'Statistic Modifier' value
2   Percentage Modifier -> Lore = (Lore * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative.
NB. This effect only works if the Timing Mode is set to 9."
22,1,"Luck","Irrelevant","Irrelevant","Leave both parameters at zero for this effect to work. The Dice Size and Dice Throws determine the ammount of luck granted to the character."
23,1,"Morale","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. 

The following values are valid for the Modifier Type parameter:
0    Bonus: the statistic modifier is added to the current index reference value. Negative values decrease it.
1    Set: the index reference value is set to the statistic modifier
2    Scale: the statistic modifier is applied as a percentage (i.e. 50 = 50%) to the statistic modifier.

Note that any Morale-based effects (i.e. Panic) may be added or removed by this effect."
24,1,"State: Horror [24]","Irrelevant","Irrelevant","Applies the horror effect to the targeted creature(s)."
25,1,"Poison Target","Variable","Poison Type","The Poison Type determines what the effect properly does. The Timing Mode must be set to either 'Duration' or 'Delay with Duration' (Timing Mode 3) for this effect to work.
1 1 HP per Second: The Variable parameter must be set to 1 for this to work.
2 Hit Points Per Second: The Variable parameter defines how much hit point damage is done each second
3 Seconds Per Hit Points: The Variable parameter defines how long it takes to do 1 HP of damage"
26,1,"Remove Curse","Irrelevant","Type","Removes cursed items from the targeted creature(s). Known values for 'Type' are:
0   Normal
1   Dispel effect #211 (Induce Hiccups)"
27,1,"Stat: Acid Resistance Modifier [27]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value
2   Percentage Modifier -> Resistance = (Resistance * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
28,1,"Stat: Cold Resistance Modifier [28]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value
2   Percentage Modifier -> Resistance = (Resistance * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
29,1,"Stat: Electricity Resistance Modifier [29]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value
2   Percentage Modifier -> Resistance = (Resistance * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
30,1,"Stat: Fire Resistance Modifier [30]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value
2   Percentage Modifier -> Resistance = (Resistance * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
31,1,"Stat: Magic Damage Resistance Modifier [31]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Resistance = Resistance + 'Statistic Modifier' value
1   Flat Value Modifier -> Resistance = 'Statistic Modifier' value
2   Percentage Modifier -> Resistance = (Resistance * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
32,1,"Cure: Death (Raise Dead) [32]","Irrelevant","Irrelevant","Raises the targeted creature(s) from the dead.
This effect ignores durations attributed to it."
33,1,"Stat: Save vs. Death Modifier [33]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
34,1,"Stat: Save vs. Wands Modifier [34]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
35,1,"Stat: Save vs. Petrification/Polymorph Modifier [35]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
36,1,"Stat: Save vs. Breath Weapons Modifier [36]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
37,1,"Stat: Save vs. Spells Modifier [37]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Save = Save + 'Statistic Modifier' value
1   Flat Value Modifier -> Save = 'Statistic Modifier' value
2   Percentage Modifier -> Save = (Save * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
38,1,"State: Silence [38]","Irrelevant","Irrelevant","Applies the silence effect to the targeted creature(s)."
39,1,"Unconsciousness (Helpless)","Irrelevant","Irrelevant","Leave both parameters at all zeros for this Effect to work. If the Timing Mode is set to 'Duration' or 'Delayed With Duration' (Timing Mode 3), then the target is considered unconscious, and a special graphic effect will appear on the target(s). All other durations simply set 'helplessness'."
41,2,"Graphics: Sparkle [41]","Colour","Type","Displays the sparkle effect specified by the 'Type' field, in the colour specified by the 'Colour' field. The colour field may be connected to sprkclr.2da.

Known values for 'Colour' are:
0   Crash
1   Nothing
2   White with small blue specs that alternate between white and dark blue
3   Mostly purple, changing to white towards the end of the effect
4   White sparkles that fade out
5   White sparkles that fade out, but last longer than '4'
6   White sparkles that alternate to purple at the end of the effect
7   Like six, except it seems to change faster
8   Glittering white specs
9   White and grey specs that alternate to blue at the end of the effect
10  Dark grey specs that alternate to white at the end of the effect
11  Pink specs, some changing to white at the end of the effect
12  White effects that very slowly fade out           
13  Crash

Known values for 'Type' are:
1   Sparkle Puff
2   No effect?
3   Sparkle Shower

Both of these params use only the lower 16 bits (upper bits might have other function)."
42,1,"Spell: Wizard Spell Slots Modifier [42]","Slot Amount Modifier","Spell Level","Alters the number of wizard spell slots available to the targeted creature(s), as specified by the 'Slot Amount Modifier' field, at the level specified by the 'Spell Level' field.

Known values for 'Spell Level' are:
0   Double spells
1   Level 1
..  ..
9   Level 9

For a 'Spell Level' of 0, the amount if spell slots is doubled for the level specified by the 'Slot Amount Modifier' value, and all levels below:
1   Level 1
2   Level 2
4   Level 3
8   Level 4
16  Level 5
32  Level 6
64  Level 7
128 Level 8
256 Level 9

'Statistic Modifier' can be positive or negative."
43,1,"Cure: Stone to Flesh [43]","Irrelevant","Irrelevant","Changes the targeted creature(s) from stone to flesh."
44,1,"Stat: Strength Modifier [44]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Strength = Strength + 'Statistic Modifier' value
1   Flat Value Modifier -> Strength = 'Statistic Modifier' value
2   Percentage Modifier -> Strength = (Strength * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
45,1,"State: Stun [45]","Irrelevant","Irrelevant","Stuns the targeted creature(s)."
46,1,"Unstun","Irrelevant","Irrelevant","This effect will make the target not stunned anymore. Cannot affect targets stunned by 'Set Status Effect(s)'. Leave both parameters to zero for this effect to function."
47,2,"Cure: Invisibility [47]","Irrelevant","Irrelevant","Removes the invisibility effect from the targeted creature(s).
This effect ignores durations attributed to it."
48,1,"Cure: Silence (Vocalize) [48]","Irrelevant","Irrelevant","Removes the silence effect and the silenced state from the targeted creature(s).
This effect ignores durations attributed to it."
49,1,"Stat: Wisdom Modifier [49]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Wisdom = Wisdom + 'Statistic Modifier' value
1   Flat Value Modifier -> Wisdom = 'Statistic Modifier' value
2   Percentage Modifier -> Wisdom = (Wisdom * 'Statistic Modifier' value) / 100

'Statistic Modifier' can be positive or negative."
50,2,"Character Colourglow (Timed)","RGB Colour","Timing","Set the RGB Colour parameter to the colour value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255).  The third byte of the Timing parameter determines how long the effect takes to reach fully colourization, outside of duration, after which it immediately ends.  Valid values are 1-200 for this parameter, with 1 being the fastest."
52,3,"Character Colourglow (Instant II)","RGB Colour","Irrelevant","Set the RGB Colour parameter to the colour value you want to use with the second byte being the Red portion (0-255), the third byte the Green portion (0-255), and the fourth byte being the Blue portion (0-255)."
53,1,"Animation ID Modifier","Animation Set","Irrelevant","This effect polymorphs the target into a specific creature animation set (i.e. you can change Vhailor into Annah, if you wished, etc). To figure out the Animate Set parameter value, do the following:
Look up the value for the Animation Set you wish to use for this effect in the RESDATA.INI file (it'll be the number in the brackets directly above it), then do the following:
If you want the animation to be falsely/'clown' coloured, add 24576
If you want the animation to be true coloured, add 57344

There are several animations that SHOULD NOT be used with this effect. They are special, and will result in a CRASH!
Iron Golem
Pillar of Skulls
Foundry Gears
Mortuary Ghost"
54,1,"Stat: THAC0 Modifier [54]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> THAC0 = THAC0 + 'Statistic Modifier' value
1   Flat Value Modifier -> THAC0 = 'Statistic Modifier' value
2   Percentage Modifier -> THAC0 = (THAC0 * 'Statistic Modifier' value) / 100"
55,1,"Kill Creature Type","Index Number","IDS File","This item will kill the type of creature set by the parameters. The IDS file is the filen to get the reference number from. The Reference number is the creature type to kill.  

NOTE:  DO NOT use a timing mode of Duration, Permanent or Delay with Duration for this effect, or it will crash! To use this effect without a delay, simply set the timing mode to Delay, and the time to 0.
The following values are valid for the parameters:

IDS File: 3 (General)
Reference Value:
1 HUMANOID 
2 ANIMAL 
3 DEAD 
4 UNDEAD 
5 GIANTHUMANOID 
6 FROZEN 
7 DRUNK 
8 GOOD 
9 BAD 
10 HIDDEN 
11 LEADER 
12 FOLLOWER 
13 MANY_1 
14 MANY_2 
15 MANY_3 
16 MANY_4 
255 MONSTER

IDS File: 4 (Race)
Reference Value:
1   HUMAN
2   AASIMAR
3   ABISHAI_BLACK
4   ABISHAI_GREEN
5   ABISHAI_RED
6   ANNAH
7   BAATEZU
8   CAMPATUSKANELLA
9   CORNUGON
10  Cranium_Rat
11 DABUS 
12 DAKKON 
13 DEIONARRA 
14 DEVA 
15 DRONE_BOSS 
16 DRONE_HEAVY 
17 DRONE_LIGHT 
18 DRONE_MEDIUM 
19 FALL_FROM_GRACE 
20 FELL 
21 GEHRELETH 
22 GENSAI_AIR 
23 GENSAI_FIRE 
24 GENSAI_STONE 
25 GENSAI_WATER 
26 GHOST 
27 GHOUL 
28 GIANT_SKELETON 
29 GITHYANKI 
30 GITHZERAI 
31 GLABREZU 
32 GRILLIG 
33 GRONK 
34 HARGRIMM 
35 IGNUS 
36 IRON_GOLEM 
37 JAMES_BIRD 
38 LADY_OF_PAIN 
39 LEMURE 
40 LIM_LIM 
41 LOTHAR 
42 MANTUOK 
43 MANY_AS_ONE 
44 MODRON 
45 MORTE 
46 NIGHT_HAG 
b47 NO_RACE 
48 NORDOM 
49 NUPPERIBO 
50 PILLAR_OF_SKULLS 
51 RESTLESS_SPIRIT 
52 ROGUE_MODRON 
53 SHADOW_MARK_1 
54 SHADOW_MARK_2 
55 SHADOW_MARK_3 
56 SKELETON 
57 SKELETON_GIANT 
58 SKELETON_PRIEST 
59 SOHMIEN 
60 STONE_GOLEM 
61 SUCCUBUS 
62 TANARRI 
63 THOKOLA 
64 TIEFLING 
65 TRIGIT 
66 TROCOPOTOCA 
67 VARGOUILLE 
68 VHAILOR 
69 WERERAT 
70 WERERAT_MANTUOK 
71 WORM 
72 ZOMBIE 
73 BARIAUR 
254 UNKNOWN_RACE 
255 NO_RACE

IDS File: 5  (Class)
Reference Values:
1   MAGE 
2   FIGHTER 
3   CLERIC 
4   THIEF 
5   BARD 
6   PALADIN 
7   FIGHTER_MAGE 
8   FIGHTER_CLERIC
9   FIGHTER_THIEF 
10  FIGHTER_MAGE_THIEF 
11  DRUID 
12  RANGER 
13  MAGE_THIEF 
14  CLERIC_MAGE 
15  CLERIC_THIEF 
16  FIGHTER_DRUID 
17  FIGHTER_MAGE_CLERIC 
18  CLERIC_RANGER 
255 NO_CLASS

IDS File: 8 (Alignment)
Reference Values:
00  NONE
17  LAWFUL_GOOD
18  LAWFUL_NEUTRAL
19  LAWFUL_EVIL
33  NEUTRAL_GOOD
34  NEUTRAL
35  NEUTRAL_EVIL
49  CHAOTIC_GOOD
50  CHAOTIC_NEUTRAL
51  CHAOTIC_EVIL

Other values are undetermined at this time."
56,1,"Alignment: Invert [56]","Irrelevant","Irrelevant","Inverts the alignment of the targeted creature(s).
Does not affect the Protagonist."
57,1,"Alignment: Change [57]","Irrelevant","Alignment","Alters the alignment of the targeted creature(s) to the value specified by 'Alignment'.
Does not affect the Protagonist.

Known values for 'Alignment' are:
00   None
17   Lawful Good
18   Lawful Neutral
19   Lawful Evil
33   Neutral Good
34   True Neutral
35   Neutral Evil
49   Chaotic Good
50   Chaotic Neutral
51   Chaotic Evil"
58,1,"Cure: Dispellable Effects (Dispel Magic) [58]","Level","Type","Dispels magic from the targeted creature(s) (excepting magical weapons eg. Spirtual Hammer). Depending on the value of the 'Type' field, the 'Level' field can be used to set the level of the effect.

Known values for 'Type' are:
0   Always dispel
1   Use Caster Level
2   USe 'Level' field

With 'Type' of 1 or 2, the base chance of successfully dispelling is 50%. This chance is modified by the relative levels of the dispeller to the caster. Each level below gives a -10% chance, each level above gives a +5% chance. There is always a 1% chance of success or failure."
59,1,"Stat: Stealth Modifier [59]","Statistic Modifier","Type","Applies the modifier value specified by the 'Statistic Modifier' field in the style specified by the 'Type' field.

Known values for 'Type' are:
0   Cumulative Modifier -> Stealth = Stealth + 'Statistic Modifier' value
1   Flat Value Modifier -> Stealth = 'Statistic Modifier' value
60,1,"Stat: Miscast Magic [60]","Percent Chance","Type","The targeted creature(s) will fail to cast the type of spell specified by the 'Type' field, 'Percent Chance' percent of the time.

Known values for 'Type' are:
0   Mage Spells
1   Cleric Spells"
61,1,"Crash [61]","Undefined","Undefined","This effect crashes the game.
This effect has previously been referenced as Alchemy."
62,1,"Spell: Priest Spell Slots Modifier [62]","Slot Amount Modifier","Spell Level","Alters the number of priest spell slots available to the targeted creature(s), as specified by the 'Slot Amount Modifier' field, at the level specified by the 'Spell Level' field.

Known values for 'Spell Level' are:
0   Double spells
1   Level 1
..  ..
9   Level 9

For a 'Spell Level' of 0, the amount if spell slots is doubled for the level specified by the 'Slot Amount Modifier' value, and all levels below:

1   Level 1
2   Level 2
4   Level 3
8   Level 4
16  Level 5
32  Level 6
64  Level 7

'Statistic Modifier' can be positive or negative."
63,1,"State: Infravision [63]","Undefined","Undefined","Gives the targeted creature(s) infravision."
64,2,"State: Remove Infravision [64]","Undefined","Undefined","Removes infravision from the targeted creature(s).

NB. This will not remove racial infravision."
65,1,"Overlay: Blur [65]","Irrelevant","Irrelevant","Applies the blur effect to the targeted creature(s). Graphical displacement is affected by movement rate."
66,1,"Transparency Fade","Fade Amount","Irrelevant","Set the Fade Amount parameter to set how faded the Effect does. A 1 is fully visible and a 255 is nearly invisible."
67,1,"Creature Summoning (Ally)","Irrelevant","Irrelevant","Leave both parameters at zero and the duration to 'permanent' for this effect to work. The resource key must be set to the name of the file you wish to use. Creatures summoned in this manner are in full control of the party.

This effect REQUIRES a Bam file named SPBOOM in a bif or the override folder for this effect to work.  Without it, the effect WILL NOT WORK."
68,1,"Remove Creature not in Party/Summoned Ally Permanately","Irrelevant","Irrelevant","Leave both parameters at all zeros for this Effect to work. This effect will do away with any allies summoned with the Creature Summon-Ally effect also. The creature will be removed, but not considered dead by death variables. It's best to combine this with the Petrified Death status effect, which will take care fo the problem."
69,1,"Non-Detection","Irrelevant","Irrelevant","Leave both parameters at all zeros for this Effect to work."
70,2,"End Non-Detection","Undefined","Undefined","The exact definitions of these parameter and exact functions are undefined at this time."
71,1,"IDS: Sex Change [71]","Gender Modifier","Type","Alters the gender of the targetted creature(s) to the value specified by the 'Gender.ids' field, in the style specified by the 'Type' value.

Known values for 'Type' are:
0 Reverse Gender
1 Flat Value Modifier -> Gender = 'Statistic Modifier' value (values from gender.ids)"
72,1,"AI Identifier Modifier","IDS Value","Identifier Type","Set the Identifier Type to the Object Identifier you wish to alter in the given creature. The IDS Value is the value from the associated IDS file.

The following values are valid for the Identifier Type Parameter:
0 is Allegiance (EA.IDS)
1 is General (GENERAL.IDS)
2 is Race (RACE.IDS)
3 is Class (CLASS.IDS)
4 is Specific (SPECIFIC.IDS)
5 is Gender (GENDER.IDS)
6 is Alignment (ALIGNMEN.IDS)"
73,1,"Bonus Damage Bonus","Statistic Modifier","Modifier Type","The Modifier Type parameter sets how the Statistic Modifier works. NOTE: THIS ONE IS DIFFERENT FROM OTHERS!!:
If it it a 00 then it makes the Modifier a flat point modifier (i.e. statistic plus the modifier number). 
A value of 01 or higher, the Modifier is a straight stat change (i.e. the statistic becomes what ever value the Modifier is)."
74,1,"State: Blindness [74]","Irrelevant","Irrelevant","Applies the blindness effect to the targeted creature(s)."
75,1,"Cure: Blindness [75]","Irrelevant","Irrelevant","Removes the blindness effect from the targeted creature(s)."
76,1,"State: Feeblemindedness [76]","Irrelevant","Irrelevant","Applies the feeblemind effect to the targeted creature(s) - creatures are unselectable, immobile and do not respond to combat.
This effect ignores durations attributed to it.

NB. A creatures scripts do not while the creature is feebleminded."
77,2,"Cure: Feeblemindedness [77]","Irrelevant","Irrelevant","Removes the feeblemind effect from the targeted creature(s)."
78,1,"Disease Target","Time/Damage","Disease Type","The Disease Type determines what the effect properly does. The Timing Mode must be set to either 'Duration' or 'Delay with Duration' (Timing Mode 3) for this effect to work.

A value of 00 and 01 simply does 1 damage each second.  The Time/Damage parameter must be set to a value other than zero in order for this effect to work, but otherwise has no bearing on the effect.

A value of 02 uses the Time/Damage Parameter to determine how much damage is done each second for the duration of the effect.

A value of 03 uses the Time/Damage Parameter value to set the time between damage.

Permanent timing modes require a duration for this effect to work."
79,1,"Cure: Disease [79]","Irrelevant","Irrelevant","Removes the disease effect from the targeted creature(s)."
82,1,"Set AI Script [82]","Irrelevant","Type","Sets the script type specified by the 'Type' value to the contents of the resource key.

Known values for 'Type' are:
0   OVERRIDE
1   AREA
2   SPECIFICS
4   CLASS
5   RACE
6   GENERAL
7   DEFAULT

NB. This effect can unset scripts from a creature, which can break the game."
